Zip Code,City,State,Population,Population Estimate,Business Annual Payroll,Business First Quarter Payroll,Median Age,Male Population,Female Population,Median Age Female,Median Age Male,Households,Persons Per Household,Income Per Household,Number of Businesses,Number of Employees,Delivery Business,Delivery Residential,Delivery Total,Average House Value,CBSA Population,CBSA Division Population,CBSA Name,CBSA Number,CBSA Type,City Alias Name,State Full Name,State FIPS,County Name,County FIPS,Latitude,Longitude,Region,Division,Area Code,DayLight Savings,Land Area,Water Area,Congressional District,Congressional Land Area,Asian Population,Black or African American Population,American Indian or Alaskan Native Population,Native Hawaiian or other Pacific Islander Population,White Population,Other Population,Growing Counties A,Growing Counties B,Growth Increase Number,Growth Increase Percentage,Growth Rank
"13613","BRASHER FALLS","NY","2726","2416","1880","405","40.3","1352","1374","40.3","40.3","1079","2.52","50262","16","80","13","959","1161","92300","111944","0","Ogdensburg-Massena, NY","36300","Micro","BRASHER FALLS","New York","36","SAINT LAWRENCE","089","44.85241","-74.743572","Northeast","Middle Atlantic","315","Y","83.304","0.809","21","15114.76","9","12","85","1","2638","20","0","0","0","0","0"
"13614","BRIER HILL","NY","357","318","499","57","31.7","165","192","30","34.1","121","2.95","25625","8","16","0","108","140","60000","111944","0","Ogdensburg-Massena, NY","36300","Micro","BRIER HILL","New York","36","SAINT LAWRENCE","089","44.541811","-75.689647","Northeast","Middle Atlantic","315","Y","8.966","0","21","15114.76","3","0","7","0","352","0","0","0","0","0","0"
"13617","CANTON","NY","11299","8709","152903","34684","26.1","5565","5734","27.8","24.8","3534","2.35","57365","247","5135","279","3706","4646","115500","111944","0","Ogdensburg-Massena, NY","36300","Micro","BUCKS BRIDGE","New York","36","SAINT LAWRENCE","089","44.588391","-75.162062","Northeast","Middle Atlantic","315/680","Y","127.688","1.096","21","15114.76","192","484","119","16","10578","118","0","0","0","0","0"
"13621","CHASE MILLS","NY","650","619","624","117","41","327","323","41.1","40.8","258","2.52","42788","4","25","6","246","328","79400","111944","0","Ogdensburg-Massena, NY","36300","Micro","CHASE MILLS","New York","36","SAINT LAWRENCE","089","44.847876","-75.06696","Northeast","Middle Atlantic","315","Y","27.207","0.825","21","15114.76","2","1","5","0","645","1","0","0","0","0","0"
"13623","CHIPPEWA BAY","NY","49","0","0","0","50.1","25","24","50","50.2","24","2.04","63333","1","0","0","0","96","0","111944","0","Ogdensburg-Massena, NY","36300","Micro","CHIPPEWA BAY","New York","36","SAINT LAWRENCE","089","44.4416","-75.7575","Northeast","Middle Atlantic","315","Y","0.396","0","21","15114.76","0","0","0","0","49","0","0","0","0","0","0"
"13625","COLTON","NY","1868","1640","5925","945","45.5","954","914","45.7","45.4","807","2.31","56993","17","97","11","710","1044","139100","111944","0","Ogdensburg-Massena, NY","36300","Micro","COLTON","New York","36","SAINT LAWRENCE","089","44.350964","-74.839908","Northeast","Middle Atlantic","315","Y","55.347","1.219","21","15114.76","12","6","14","0","1842","3","0","0","0","0","0"
"13630","DE KALB JUNCTION","NY","1525","1150","3056","569","36.8","756","769","37.8","35.7","549","2.78","51513","20","105","7","414","549","95500","111944","0","Ogdensburg-Massena, NY","36300","Micro","DE KALB JCT","New York","36","SAINT LAWRENCE","089","44.487477","-75.317578","Northeast","Middle Atlantic","315","Y","48.006","0.388","21","15114.76","3","8","16","0","1509","2","0","0","0","0","0"
"13633","DE PEYSTER","NY","345","271","0","0","31.8","183","162","33","31.2","113","3.05","69375","2","0","0","89","96","78400","111944","0","Ogdensburg-Massena, NY","36300","Micro","DE PEYSTER","New York","36","SAINT LAWRENCE","089","44.504544","-75.47646","Northeast","Middle Atlantic","315","Y","19.806","0.842","21","15114.76","0","2","1","0","344","0","0","0","0","0","0"
"13635","EDWARDS","NY","1092","791","1160","287","42.1","529","563","41.1","42.8","438","2.48","48021","12","48","3","319","547","72600","111944","0","Ogdensburg-Massena, NY","36300","Micro","EDWARDS","New York","36","SAINT LAWRENCE","089","44.306144","-75.267924","Northeast","Middle Atlantic","315","Y","55.575","0.807","21","15114.76","5","3","9","1","1084","2","0","0","0","0","0"
"13639","FINE","NY","243","29","847","200","39.6","124","119","38.5","40.7","89","2.71","48750","3","20","0","11","99","59700","111944","0","Ogdensburg-Massena, NY","36300","Micro","FINE","New York","36","SAINT LAWRENCE","089","44.26401","-75.165364","Northeast","Middle Atlantic","315","Y","19.377","0.238","21","15114.76","9","5","6","0","230","0","0","0","0","0","0"
"13642","GOUVERNEUR","NY","10088","8842","95685","23432","37.6","5493","4595","39.3","36.3","3599","2.51","40619","178","2137","183","3523","3969","92600","111944","0","Ogdensburg-Massena, NY","36300","Micro","BALMAT","New York","36","SAINT LAWRENCE","089","44.356658","-75.469168","Northeast","Middle Atlantic","315/680","Y","181.083","3.777","21","15114.76","62","718","92","12","9156","166","0","0","0","0","0"
"13645","HAILESBORO","NY","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","65","0","111944","0","Ogdensburg-Massena, NY","36300","Micro","HAILESBORO","New York","36","SAINT LAWRENCE","089","44.3102","-75.4467","Northeast","Middle Atlantic","315/680","Y","0","0","21","15114.76","0","0","0","0","0","0","0","0","0","0","0"
"13646","HAMMOND","NY","2211","2618","4131","839","43.4","1117","1094","44.5","42.5","895","2.47","45602","47","125","16","1060","1213","84900","111944","0","Ogdensburg-Massena, NY","36300","Micro","EDWARDSVILLE","New York","36","SAINT LAWRENCE","089","44.450228","-75.661068","Northeast","Middle Atlantic","315","Y","107.375","10.024","21","15114.76","15","15","31","2","2167","10","0","0","0","0","0"
"13647","HANNAWA FALLS","NY","69","0","1193","222","35.3","33","36","38.5","33.8","32","2.16","0","8","55","0","0","284","0","111944","0","Ogdensburg-Massena, NY","36300","Micro","HANNAWA FALLS","New York","36","SAINT LAWRENCE","089","44.6137","-74.9736","Northeast","Middle Atlantic","315","Y","0.091","0","21","15114.76","0","0","1","1","66","2","0","0","0","0","0"
"13649","HELENA","NY","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","65","0","111944","0","Ogdensburg-Massena, NY","36300","Micro","HELENA","New York","36","SAINT LAWRENCE","089","44.9219","-74.7264","Northeast","Middle Atlantic","315","Y","0","0","21","15114.76","0","0","0","0","0","0","0","0","0","0","0"
"13652","HERMON","NY","1815","1721","1234","262","38.3","914","901","38.6","38.1","691","2.62","58281","14","52","7","657","767","75100","111944","0","Ogdensburg-Massena, NY","36300","Micro","HERMON","New York","36","SAINT LAWRENCE","089","44.432868","-75.205044","Northeast","Middle Atlantic","315","Y","66.47","0.85","21","15114.76","17","11","19","0","1787","11","0","0","0","0","0"
"13654","HEUVELTON","NY","2461","2191","6268","1438","34.7","1221","1240","36.6","32.3","839","2.91","51688","29","207","20","753","949","93700","111944","0","Ogdensburg-Massena, NY","36300","Micro","HEUVELTON","New York","36","SAINT LAWRENCE","089","44.590653","-75.447463","Northeast","Middle Atlantic","315","Y","66.648","4.004","21","15114.76","2","16","14","1","2433","4","0","0","0","0","0"
"13658","LISBON","NY","2357","2420","2863","612","40.3","1182","1175","41.5","39.1","886","2.64","60000","16","183","12","917","1014","90500","111944","0","Ogdensburg-Massena, NY","36300","Micro","LISBON","New York","36","SAINT LAWRENCE","089","44.74278","-75.282487","Northeast","Middle Atlantic","315","Y","78.706","0.105","21","15114.76","9","8","29","0","2327","19","0","0","0","0","0"
"13660","MADRID","NY","1891","1683","1972","363","40.2","964","927","40.5","39.9","691","2.68","48618","25","83","7","628","809","92900","111944","0","Ogdensburg-Massena, NY","36300","Micro","MADRID","New York","36","SAINT LAWRENCE","089","44.775786","-75.151953","Northeast","Middle Atlantic","315","Y","53.776","0.559","21","15114.76","6","22","24","4","1862","4","0","0","0","0","0"
"13662","MASSENA","NY","16582","16497","167549","43460","42.2","7937","8645","43.5","40.8","7033","2.3","47394","353","4538","441","7173","8109","80600","111944","0","Ogdensburg-Massena, NY","36300","Micro","MASSENA","New York","36","SAINT LAWRENCE","089","44.927819","-74.910434","Northeast","Middle Atlantic","315","Y","88.843","6.309","21","15114.76","176","159","645","12","15812","61","0","0","0","0","0"
"13664","MORRISTOWN","NY","399","198","2563","663","45.2","184","215","44.9","46.3","166","2.33","68125","12","78","3","85","464","82500","111944","0","Ogdensburg-Massena, NY","36300","Micro","MORRISTOWN","New York","36","SAINT LAWRENCE","089","44.584942","-75.648106","Northeast","Middle Atlantic","315","Y","0.983","0.042","21","15114.76","1","3","3","0","392","0","0","0","0","0","0"
"13666","NEWTON FALLS","NY","266","0","0","0","41.2","134","132","40.5","41.7","103","2.58","23917","1","0","0","0","108","0","111944","0","Ogdensburg-Massena, NY","36300","Micro","NEWTON FALLS","New York","36","SAINT LAWRENCE","089","44.209658","-74.973552","Northeast","Middle Atlantic","315","Y","39.11","3.442","21","15114.76","0","2","8","0","265","0","0","0","0","0","0"
"13667","NORFOLK","NY","3181","2843","9236","2026","40.9","1592","1589","42.3","39.5","1292","2.46","42917","33","243","19","1156","1432","92300","111944","0","Ogdensburg-Massena, NY","36300","Micro","GRANTVILLE","New York","36","SAINT LAWRENCE","089","44.832238","-74.949092","Northeast","Middle Atlantic","315","Y","49.602","0.416","21","15114.76","10","32","60","2","3133","4","0","0","0","0","0"
"13668","NORWOOD","NY","3329","3308","12579","2695","41.4","1656","1673","42.1","40.9","1328","2.48","51905","49","359","38","1334","1497","81700","111944","0","Ogdensburg-Massena, NY","36300","Micro","HEWITTVILLE","New York","36","SAINT LAWRENCE","089","44.749305","-74.989754","Northeast","Middle Atlantic","315","Y","36.754","1.217","21","15114.76","26","24","52","4","3278","1","0","0","0","0","0"
"13669","OGDENSBURG","NY","16452","14684","210424","48491","40.9","8681","7771","43.7","38.9","6122","2.41","46905","320","4820","380","6093","7285","78300","111944","0","Ogdensburg-Massena, NY","36300","Micro","OGD","New York","36","SAINT LAWRENCE","089","44.674961","-75.482229","Northeast","Middle Atlantic","315","Y","102.275","1.694","21","15114.76","129","880","213","9","15199","211","0","0","0","0","0"
"13670","OSWEGATCHIE","NY","430","429","486","103","48.4","219","211","45.4","50.9","185","2.32","37083","5","14","4","185","212","76100","111944","0","Ogdensburg-Massena, NY","36300","Micro","LOWER OSWEGATCHIE","New York","36","SAINT LAWRENCE","089","44.2176","-75.108322","Northeast","Middle Atlantic","315","Y","72.68","1.1","21","15114.76","2","0","11","0","420","1","0","0","0","0","0"
"13672","PARISHVILLE","NY","602","282","760","179","47.2","301","301","48.9","45.8","279","2.16","53359","12","52","3","131","354","79100","111944","0","Ogdensburg-Massena, NY","36300","Micro","PARISHVILLE","New York","36","SAINT LAWRENCE","089","44.541346","-74.773526","Northeast","Middle Atlantic","315","Y","124.698","1.715","21","15114.76","1","1","5","1","596","0","0","0","0","0","0"
"13676","POTSDAM","NY","16646","11833","202321","48081","23.5","8675","7971","25.3","22.8","5336","2.3","50000","338","5489","382","5145","5905","113800","111944","0","Ogdensburg-Massena, NY","36300","Micro","EBEN","New York","36","SAINT LAWRENCE","089","44.646306","-74.887768","Northeast","Middle Atlantic","315","Y","159.51","1.473","21","15114.76","620","377","146","24","15635","143","0","0","0","0","0"
"13677","PYRITES","NY","93","0","0","0","32.5","41","52","30","33.5","31","3","0","1","0","0","0","244","0","111944","0","Ogdensburg-Massena, NY","36300","Micro","PYRITES","New York","36","SAINT LAWRENCE","089","44.5149","-75.1862","Northeast","Middle Atlantic","315/680","Y","0.196","0.031","21","15114.76","4","7","0","0","89","3","0","0","0","0","0"
"13678","RAYMONDVILLE","NY","211","0","0","0","39.3","102","109","42.3","38.5","92","2.29","0","3","0","0","0","123","0","111944","0","Ogdensburg-Massena, NY","36300","Micro","RAYMONDVILLE","New York","36","SAINT LAWRENCE","089","44.8391","-74.9833","Northeast","Middle Atlantic","315","Y","0.785","0.039","21","15114.76","3","6","8","0","198","0","0","0","0","0","0"
"13680","RENSSELAER FALLS","NY","1244","962","1211","247","36.6","624","620","37.4","36.3","445","2.75","36389","8","44","5","350","477","88300","111944","0","Ogdensburg-Massena, NY","36300","Micro","RENSSELAER FALLS","New York","36","SAINT LAWRENCE","089","44.579413","-75.359689","Northeast","Middle Atlantic","315","Y","35.144","0.337","21","15114.76","6","23","11","0","1213","7","0","0","0","0","0"
"13681","RICHVILLE","NY","897","866","120","12","35.8","465","432","37","34.5","325","2.76","53333","6","5","2","314","371","95300","111944","0","Ogdensburg-Massena, NY","36300","Micro","RICHVILLE","New York","36","SAINT LAWRENCE","089","44.433526","-75.37161","Northeast","Middle Atlantic","315","Y","33.797","0.323","21","15114.76","2","3","11","0","888","3","0","0","0","0","0"
"13683","ROOSEVELTOWN","NY","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","396","0","111944","0","Ogdensburg-Massena, NY","36300","Micro","ROOSEVELTOWN","New York","36","SAINT LAWRENCE","089","44.9729","-74.7317","Northeast","Middle Atlantic","315","Y","0","0","21","15114.76","0","0","0","0","0","0","0","0","0","0","0"
"13684","RUSSELL","NY","1131","1141","943","211","41.5","570","561","41.8","41","449","2.52","46731","6","31","3","453","506","81700","111944","0","Ogdensburg-Massena, NY","36300","Micro","CLARE","New York","36","SAINT LAWRENCE","089","44.366483","-75.061338","Northeast","Middle Atlantic","315","Y","157.89","1.184","21","15114.76","6","7","13","1","1111","4","0","0","0","0","0"
"13687","SOUTH COLTON","NY","479","264","732","156","51.1","249","230","51.4","50.6","214","2.24","47292","7","32","1","118","320","105300","111944","0","Ogdensburg-Massena, NY","36300","Micro","SOUTH COLTON","New York","36","SAINT LAWRENCE","089","44.486862","-74.83336","Northeast","Middle Atlantic","315","Y","134.416","9.784","21","15114.76","2","1","1","0","477","0","0","0","0","0","0"
"13690","STAR LAKE","NY","846","538","4698","1132","46.9","431","415","47.3","46.3","351","2.3","41591","15","126","13","234","485","75800","111944","0","Ogdensburg-Massena, NY","36300","Micro","BENSON MINES","New York","36","SAINT LAWRENCE","089","44.155502","-74.99682","Northeast","Middle Atlantic","315","Y","51.641","0.843","21","15114.76","7","5","8","0","831","10","0","0","0","0","0"
"13694","WADDINGTON","NY","1507","799","5410","1139","46.3","706","801","47.4","44.9","651","2.31","70333","30","157","5","346","788","128500","111944","0","Ogdensburg-Massena, NY","36300","Micro","WADDINGTON","New York","36","SAINT LAWRENCE","089","44.849699","-75.198932","Northeast","Middle Atlantic","315","Y","22.35","0.523","21","15114.76","4","6","21","0","1483","1","0","0","0","0","0"
"13695","WANAKENA","NY","134","0","0","0","33","86","48","53.5","27","39","2.1","100556","1","0","0","0","106","241200","111944","0","Ogdensburg-Massena, NY","36300","Micro","WANAKENA","New York","36","SAINT LAWRENCE","089","44.112337","-75.07524","Northeast","Middle Atlantic","315","Y","17.001","0.334","21","15114.76","0","0","1","0","133","0","0","0","0","0","0"
"13696","WEST STOCKHOLM","NY","87","28","0","0","45.8","44","43","47.8","43","43","2.02","0","2","0","1","14","104","0","111944","0","Ogdensburg-Massena, NY","36300","Micro","W STOCKHOLM","New York","36","SAINT LAWRENCE","089","44.734002","-74.915935","Northeast","Middle Atlantic","315","Y","1.862","0","21","15114.76","2","1","1","0","84","0","0","0","0","0","0"
"13697","WINTHROP","NY","2281","1988","2027","365","39.1","1164","1117","39.6","38.6","872","2.62","39167","20","77","9","759","956","74800","111944","0","Ogdensburg-Massena, NY","36300","Micro","WINTHROP","New York","36","SAINT LAWRENCE","089","44.754132","-74.788188","Northeast","Middle Atlantic","315","Y","65.52","0.383","21","15114.76","5","16","46","1","2249","9","0","0","0","0","0"
"13699","POTSDAM","NY","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","111944","0","Ogdensburg-Massena, NY","36300","Micro","CLARKSON UNIVERSITY","New York","36","SAINT LAWRENCE","089","44.6618","-74.994714","Northeast","Middle Atlantic","315","Y","0","0","21","15114.76","0","0","0","0","0","0","0","0","0","0","0"
"12019","BALLSTON LAKE","NY","14740","16525","88799","20670","43.1","7329","7411","43.7","42.4","5737","2.57","98600","220","1845","129","6430","6831","278400","870716","0","Albany-Schenectady-Troy, NY","10580","Metro","BALLSTON LAKE","New York","36","SARATOGA","091","42.93515","-73.907162","Northeast","Middle Atlantic","518","Y","29.5","0.493","20","1231.28","274","161","70","1","14320","80","0","0","0","0","0"
"12020","BALLSTON SPA","NY","31192","36774","735572","150833","39.7","15449","15743","40.9","38.4","12295","2.49","77157","730","11513","767","14769","16305","220000","870716","0","Albany-Schenectady-Troy, NY","10580","Metro","BALLSTON CENTER","New York","36","SARATOGA","091","43.004414","-73.867954","Northeast","Middle Atlantic","518","Y","75.2","3.132","21","15114.76","460","597","214","42","30317","181","0","0","0","0","0"
